GPU,HASH,CONFIG,SPEED_MIN,SPEED_MAX,SPEED_MEAN,SPEED_MEDIAN,UTIL_MIN,UTIL_MAX,UTIL_MEAN,UTIL_MEDIAN,TEMP_MIN,TEMP_MAX,TEMP_MEAN,TEMP_MEDIAN,MEM_USED_MIN,MEM_USED_MAX,MEM_USED_MEAN,MEM_USED_MEDIAN,MEM_UTIL_MIN,MEM_UTIL_MAX,MEM_UTIL_MEAN,MEM_UTIL_MEDIAN,BUS_UTIL_MIN,BUS_UTIL_MAX,BUS_UTIL_MEAN,BUS_UTIL_MEDIAN
NVIDIA GeForce RTX 2080 SUPER,Pythonpasslibpbkdf2-sha512,dict2,36.0,37.0,36.17,36.0,67.0,74.0,68.56,68.0,61.0,62.0,61.94,62.0,338.56,6638.46,5851.05,6638.46,4.13,81.04,71.42,81.04,0.0,74.0,62.29,72.0,
NVIDIA GeForce RTX 2080 SUPER,RAR3-hp,dict2,19.0,19.0,19.0,19.0,98.0,98.0,98.0,98.0,62.0,62.0,62.0,62.0,338.56,6198.46,5466.05,6198.46,4.13,75.66,66.72,75.66,0.0,98.0,82.04,98.0,
NVIDIA GeForce RTX 2080 SUPER,RAR3-p(Compressed),dict2,18.0,19.0,18.65,19.0,97.0,98.0,97.88,98.0,61.0,62.0,61.94,62.0,338.56,6450.46,5686.55,6450.46,4.13,78.74,69.42,78.74,0.0,98.0,79.79,97.5,
NVIDIA GeForce RTX 2080 SUPER,RAR3-p(Uncompressed),dict2,18.0,19.0,18.29,18.0,98.0,99.0,98.06,98.0,61.0,62.0,61.82,62.0,338.56,6198.46,5466.05,6198.46,4.13,75.66,66.72,75.66,0.0,98.0,82.08,98.0,
NVIDIA GeForce RTX 2080 SUPER,RAR5,dict2,47.0,48.0,47.22,47.0,60.0,62.0,61.28,61.0,61.0,61.0,61.0,61.0,338.56,6302.46,5783.9,6302.46,4.13,76.93,70.6,76.93,0.0,64.0,52.26,61.0,
NVIDIA GeForce RTX 2080 SUPER,RedHat389-DSLDAP(PBKDF2-HMAC-SHA256),dict2,214.0,214.0,214.0,214.0,58.0,58.0,58.0,58.0,61.0,61.0,61.0,61.0,338.56,6302.46,4746.98,6302.46,4.13,76.93,57.95,76.93,0.0,48.0,34.3,43.0,
NVIDIA GeForce RTX 2080 SUPER,sha256crypt$5$ SHA256(Unix),dict2,189.0,195.0,192.33,193.0,81.0,82.0,81.67,82.0,61.0,61.0,61.0,61.0,338.56,7230.46,5699.03,7230.46,4.13,88.26,69.57,88.26,0.0,76.0,54.56,73.0,
NVIDIA GeForce RTX 2080 SUPER,sha512crypt$6$ SHA512(Unix),dict2,158.0,165.0,160.5,159.5,82.0,87.0,83.75,83.0,60.0,60.0,60.0,60.0,338.56,1930.46,1400.04,1930.46,4.13,23.57,17.09,23.57,0.0,84.0,58.67,82.0,
NVIDIA GeForce RTX 2080 SUPER,SNMPv3HMAC-SHA224-1288,dict2,173.0,173.0,173.0,173.0,84.0,84.0,84.0,84.0,61.0,61.0,61.0,61.0,338.56,7058.46,4178.78,7058.46,4.13,86.16,51.01,86.16,0.0,93.0,45.71,34.0,
NVIDIA GeForce RTX 2080 SUPER,SNMPv3HMAC-SHA256-19288,dict2,172.0,172.0,172.0,172.0,83.0,83.0,83.0,83.0,62.0,62.0,62.0,62.0,338.56,7058.46,4179.92,7058.46,4.13,86.16,51.02,86.16,0.0,88.0,45.71,66.0,
NVIDIA GeForce RTX 2080 SUPER,SNMPv3HMAC-SHA384-2568,dict2,131.0,132.0,131.5,131.5,92.0,92.0,92.0,92.0,62.0,62.0,62.0,62.0,338.56,6912.46,5035.62,6912.46,4.13,84.38,61.47,84.38,0.0,95.0,59.43,91.0,
NVIDIA GeForce RTX 2080 SUPER,SNMPv3HMAC-SHA512-3848,dict2,131.0,132.0,131.5,131.5,92.0,92.0,92.0,92.0,62.0,62.0,62.0,62.0,338.56,6912.46,5035.62,6912.46,4.13,84.38,61.47,84.38,0.0,96.0,57.71,91.0,
NVIDIA GeForce RTX 2080 SUPER,SolarWindsOrion,dict2,65.0,66.0,65.77,66.0,50.0,52.0,51.38,52.0,61.0,61.0,61.0,61.0,338.56,7152.46,5580.17,7152.46,4.13,87.31,68.12,87.31,0.0,80.0,52.08,71.0,
NVIDIA GeForce RTX 2080 SUPER,SolarWindsOrionv2,dict2,101.0,104.0,102.88,103.0,67.0,71.0,69.12,69.5,62.0,62.0,62.0,62.0,338.56,7152.46,5580.17,7152.46,4.13,87.31,68.12,87.31,0.0,85.0,51.92,70.0,
NVIDIA GeForce RTX 2080 SUPER,SQLCipher,dict2,44.0,46.0,45.47,46.0,64.0,73.0,68.63,69.0,61.0,61.0,61.0,61.0,338.56,5966.46,5454.88,5966.46,4.13,72.83,66.59,72.83,0.0,67.0,58.73,67.0,
NVIDIA GeForce RTX 2080 SUPER,StargazerStellarWalletXLM,dict2,421.0,421.0,421.0,421.0,57.0,57.0,57.0,57.0,60.0,60.0,60.0,60.0,338.56,6302.46,4315.99,6302.46,4.13,76.93,52.69,76.93,0.0,58.0,23.0,12.5,
NVIDIA GeForce RTX 2080 SUPER,TelegramDesktop-=v2.1.14(PBKDF2-HMAC-SHA512),dict2,2.0,2.0,2.0,2.0,79.0,80.0,79.06,79.0,61.0,61.0,61.0,61.0,338.56,1766.46,1657.0,1766.46,4.13,21.56,20.23,21.56,0.0,78.0,65.62,77.0,
NVIDIA GeForce RTX 2080 SUPER,TelegramDesktop-v2.1.14(PBKDF2-HMAC-SHA1),dict2,201.0,202.0,201.67,202.0,68.0,70.0,69.0,69.0,61.0,62.0,61.33,61.0,338.56,6302.46,4927.48,6302.46,4.13,76.93,60.15,76.93,0.0,65.0,44.89,60.0,
NVIDIA GeForce RTX 2080 SUPER,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + AES (legacy),dict2,306.0,306.0,306.0,306.0,43.0,43.0,43.0,43.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + AES-Twofish (legacy),dict2,161.0,161.0,161.0,161.0,41.0,41.0,41.0,41.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + AES-Twofish + boot (legacy),dict2,258.0,259.0,258.5,258.5,37.0,38.0,37.5,37.5,58.0,59.0,58.5,58.5,338.56,7244.46,5271.48,7244.46,4.13,88.43,64.35,88.43,0.0,62.0,28.86,36.0,
NVIDIA GeForce RTX 2080 SUPER,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + AES-Twofish-Serpent (legacy),dict2,84.0,87.0,85.0,85.0,37.0,40.0,38.7,39.0,57.0,58.0,57.3,57.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + AES-Twofish-Serpent + boot (legacy),dict2,233.0,234.0,233.67,234.0,43.0,43.0,43.0,43.0,61.0,61.0,61.0,61.0,338.56,7250.46,5522.6,7250.46,4.13,88.51,67.41,88.51,0.0,62.0,31.88,37.5,
NVIDIA GeForce RTX 2080 SUPER,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + Serpent (legacy),dict2,311.0,311.0,311.0,311.0,42.0,42.0,42.0,42.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + Serpent-AES (legacy),dict2,162.0,162.0,162.0,162.0,41.0,41.0,41.0,41.0,60.0,60.0,60.0,60.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + Serpent-AES + boot (legacy),dict2,253.0,254.0,253.5,253.5,38.0,38.0,38.0,38.0,58.0,58.0,58.0,58.0,338.56,7244.46,4654.99,7244.46,4.13,88.43,56.82,88.43,0.0,61.0,20.75,16.0,
NVIDIA GeForce RTX 2080 SUPER,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + Serpent-Twofish-AES (legacy),dict2,84.0,87.0,85.3,85.0,36.0,40.0,38.7,39.0,56.0,58.0,56.9,57.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + Serpent-Twofish-AES + boot (legacy),dict2,233.0,233.0,233.0,233.0,43.0,43.0,43.0,43.0,61.0,61.0,61.0,61.0,338.56,7250.46,5522.6,7250.46,4.13,88.51,67.41,88.51,0.0,57.0,31.88,40.5,
NVIDIA GeForce RTX 2080 SUPER,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + Twofish (legacy),dict2,309.0,309.0,309.0,309.0,43.0,43.0,43.0,43.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + Twofish-Serpent (legacy),dict2,162.0,162.0,162.0,162.0,41.0,41.0,41.0,41.0,60.0,60.0,60.0,60.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,TrueCrypt 5.0+ PBKDF2-HMAC-RIPEMD160 + Twofish-Serpent + boot (legacy),dict2,256.0,258.0,257.0,257.0,34.0,38.0,36.0,36.0,58.0,58.0,58.0,58.0,338.56,7244.46,5271.48,7244.46,4.13,88.43,64.35,88.43,0.0,56.0,24.0,27.0,
NVIDIA GeForce RTX 2080 SUPER,TrueCrypt 5.0+ SHA512 + AES-Twofish (legacy),dict2,377.0,377.0,377.0,377.0,70.0,70.0,70.0,70.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,TrueCrypt 5.0+ SHA512 + AES-Twofish-Serpent (legacy),dict2,255.0,258.0,256.5,256.5,64.0,74.0,69.0,69.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,TrueCrypt 5.0+ SHA512 + Serpent-AES (legacy),dict2,382.0,382.0,382.0,382.0,71.0,71.0,71.0,71.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,TrueCrypt 5.0+ SHA512 + Serpent-Twofish-AES (legacy),dict2,235.0,236.0,235.5,235.5,67.0,68.0,67.5,67.5,61.0,61.0,61.0,61.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,TrueCrypt 5.0+ SHA512 + Twofish-Serpent (legacy),dict2,383.0,383.0,383.0,383.0,66.0,66.0,66.0,66.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,TrueCrypt 5.0+ Whirlpool + AES (legacy),dict2,128.0,129.0,128.17,128.0,66.0,67.0,66.5,66.5,61.0,61.0,61.0,61.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,TrueCrypt 5.0+ Whirlpool + AES-Twofish (legacy),dict2,66.0,67.0,66.62,67.0,65.0,69.0,67.23,68.0,61.0,62.0,61.15,61.0,341.51,341.51,341.51,341.51,4.17,4.17,4.17,4.17,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 2080 SUPER,TrueCrypt 5.0+ Whirlpool + AES-Twofish-Serpent (legacy),dict2,47.0,47.0,47.0,47.0,69.0,71.0,69.58,69.0,62.0,62.0,62.0,62.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,TrueCrypt 5.0+ Whirlpool + Serpent (legacy),dict2,125.0,127.0,126.5,127.0,65.0,68.0,66.17,66.0,61.0,61.0,61.0,61.0,338.56,339.51,339.04,339.04,4.13,4.14,4.14,4.14,10.0,66.0,38.0,38.0,
NVIDIA GeForce RTX 2080 SUPER,TrueCrypt 5.0+ Whirlpool + Serpent-AES (legacy),dict2,66.0,67.0,66.08,66.0,65.0,68.0,67.15,67.0,61.0,62.0,61.92,62.0,338.56,338.56,338.56,338.56,4.13,4.13,4.13,4.13,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 2080 SUPER,TrueCrypt 5.0+ Whirlpool + Serpent-Twofish-AES (legacy),dict2,46.0,46.0,46.0,46.0,67.0,70.0,69.05,69.0,62.0,62.0,62.0,62.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,TrueCrypt 5.0+ Whirlpool + Twofish (legacy),dict2,126.0,127.0,126.17,126.0,66.0,66.0,66.0,66.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,TrueCrypt 5.0+ Whirlpool + Twofish-Serpent (legacy),dict2,65.0,66.0,65.69,66.0,66.0,69.0,67.54,68.0,61.0,62.0,61.92,62.0,338.56,338.56,338.56,338.56,4.13,4.13,4.13,4.13,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 2080 SUPER,TrueCryptRIPEMD160+XTS1024bit,dict2,311.0,311.0,311.0,311.0,61.0,61.0,61.0,61.0,60.0,60.0,60.0,60.0,338.56,1894.46,1227.78,1894.46,4.13,23.13,14.99,23.13,0.0,68.0,33.86,42.0,
NVIDIA GeForce RTX 2080 SUPER,TrueCryptRIPEMD160+XTS1536bit,dict2,235.0,235.0,235.0,235.0,69.0,70.0,69.5,69.5,60.0,60.0,60.0,60.0,338.56,1900.46,1232.63,1900.46,4.13,23.2,15.05,23.2,0.0,78.0,37.57,32.0,
NVIDIA GeForce RTX 2080 SUPER,TrueCryptSHA512+XTS1536bit,dict2,251.0,252.0,251.5,251.5,68.0,68.0,68.0,68.0,61.0,61.0,61.0,61.0,338.56,1906.46,1252.34,1906.46,4.13,23.27,15.29,23.27,0.0,68.0,44.71,61.0,
NVIDIA GeForce RTX 2080 SUPER,TrueCryptWhirlpool+XTS1024bit,dict2,77.0,77.0,77.0,77.0,74.0,75.0,74.82,75.0,61.0,61.0,61.0,61.0,338.56,338.56,338.56,338.56,4.13,4.13,4.13,4.13,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 2080 SUPER,TrueCryptWhirlpool+XTS1536bit,dict2,56.0,57.0,56.07,56.0,80.0,82.0,81.07,81.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,TrueCryptWhirlpool+XTS512bit,dict2,176.0,176.0,176.0,176.0,84.0,84.0,84.0,84.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-RIPEMD160 + AES (legacy),dict2,1.0,1.0,1.0,1.0,62.0,68.0,65.5,66.0,61.0,61.0,61.0,61.0,338.56,2158.46,2044.75,2158.46,4.13,26.35,24.96,26.35,0.0,70.0,60.62,69.0,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-RIPEMD160 + AES-Twofish (legacy),dict2,0.0,0.0,0.0,0.0,58.0,76.0,70.72,74.5,62.0,62.0,62.0,62.0,338.56,2186.46,2040.62,2186.46,4.13,26.69,24.91,26.69,0.0,79.0,63.89,67.0,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-RIPEMD160 + boot-mode + AES (legacy),dict2,2.0,2.0,2.0,2.0,62.0,68.0,65.44,65.5,61.0,62.0,61.56,62.0,338.56,2158.46,2023.69,2158.46,4.13,26.35,24.7,26.35,0.0,71.0,60.37,70.0,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-RIPEMD160 + boot-mode + AES-Twofish (legacy),dict2,1.0,1.0,1.0,1.0,57.0,77.0,66.12,67.0,61.0,62.0,61.35,61.0,338.56,2186.46,2002.0,2186.46,4.13,26.69,24.44,26.69,0.0,79.0,65.43,69.5,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-RIPEMD160 + boot-mode + AES-Twofish-Serpent (legacy),dict2,0.0,0.0,0.0,0.0,69.0,71.0,69.83,70.0,61.0,62.0,61.5,61.5,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-RIPEMD160 + Serpent (legacy),dict2,1.0,1.0,1.0,1.0,62.0,72.0,66.06,66.5,61.0,62.0,61.56,62.0,338.56,2158.46,2045.03,2158.46,4.13,26.35,24.96,26.35,0.0,69.0,60.5,69.0,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-RIPEMD160 + Serpent-AES (legacy),dict2,0.0,0.0,0.0,0.0,57.0,76.0,69.5,72.0,61.0,62.0,61.83,62.0,338.56,2186.46,2040.62,2186.46,4.13,26.69,24.91,26.69,0.0,79.0,63.03,67.0,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-RIPEMD160 + Serpent-Twofish-AES (legacy),dict2,0.0,0.0,0.0,0.0,69.0,72.0,70.44,70.0,62.0,62.0,62.0,62.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-RIPEMD160 + Twofish (legacy),dict2,1.0,1.0,1.0,1.0,64.0,69.0,65.28,65.0,61.0,62.0,61.94,62.0,338.56,338.56,338.56,338.56,4.13,4.13,4.13,4.13,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-RIPEMD160 + Twofish-Serpent (legacy),dict2,0.0,0.0,0.0,0.0,56.0,77.0,71.5,75.0,62.0,62.0,62.0,62.0,338.56,2186.46,2040.62,2186.46,4.13,26.69,24.91,26.69,0.0,79.0,64.0,67.0,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-SHA256 + AES (legacy),dict2,1.0,1.0,1.0,1.0,57.0,76.0,65.71,64.0,62.0,62.0,62.0,62.0,338.56,2158.46,1970.26,2158.46,4.13,26.35,24.05,26.35,0.0,79.0,62.52,74.0,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-SHA256 + AES-Twofish (legacy),dict2,0.0,0.0,0.0,0.0,56.0,77.0,67.11,66.5,62.0,62.0,62.0,62.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-SHA256 + boot-mode + PIM + AES 16 (legacy),dict2,4.0,4.0,4.0,4.0,57.0,77.0,64.72,61.5,61.0,61.0,61.0,61.0,338.56,2158.46,1940.11,2158.46,4.13,26.35,23.68,26.35,0.0,80.0,64.56,74.0,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-SHA256 + boot-mode + Serpent-AES (legacy),dict2,2.0,2.0,2.0,2.0,56.0,74.0,60.94,58.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-SHA256 + boot-mode + Serpent-Twofish-AES (legacy),dict2,1.0,1.0,1.0,1.0,64.0,73.0,64.95,64.0,61.0,62.0,61.05,61.0,456.46,456.46,456.46,456.46,5.57,5.57,5.57,5.57,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-SHA256 + boot-mode + Twofish (legacy),dict2,4.0,4.0,4.0,4.0,57.0,76.0,66.22,63.0,61.0,62.0,61.39,61.0,355.51,355.51,355.51,355.51,4.34,4.34,4.34,4.34,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-SHA256 + Serpent (legacy),dict2,1.0,1.0,1.0,1.0,57.0,76.0,64.89,63.0,61.0,62.0,61.33,61.0,339.51,339.51,339.51,339.51,4.14,4.14,4.14,4.14,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-SHA256 + Serpent-AES (legacy),dict2,0.0,0.0,0.0,0.0,56.0,76.0,70.28,73.5,62.0,62.0,62.0,62.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-SHA256 + Serpent-Twofish-AES (legacy),dict2,0.0,0.0,0.0,0.0,64.0,71.0,65.89,66.0,61.0,62.0,61.33,61.0,338.56,338.56,338.56,338.56,4.13,4.13,4.13,4.13,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-SHA256 + Twofish (legacy),dict2,1.0,1.0,1.0,1.0,57.0,74.0,63.82,61.0,61.0,62.0,61.47,61.0,338.56,2158.46,2028.5,2158.46,4.13,26.35,24.76,26.35,0.0,80.0,68.71,77.0,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-SHA256 + Twofish-Serpent (legacy),dict2,0.0,0.0,0.0,0.0,55.0,76.0,65.94,67.0,61.0,62.0,61.94,62.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-SHA512 + AES (legacy),dict2,1.0,1.0,1.0,1.0,59.0,78.0,72.28,76.0,62.0,62.0,62.0,62.0,338.56,338.56,338.56,338.56,4.13,4.13,4.13,4.13,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-SHA512 + AES-Twofish (legacy),dict2,0.0,0.0,0.0,0.0,73.0,73.0,73.0,73.0,62.0,62.0,62.0,62.0,338.56,2186.46,2028.12,2186.46,4.13,26.69,24.76,26.69,0.0,73.0,63.34,69.0,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-SHA512 + Serpent (legacy),dict2,1.0,1.0,1.0,1.0,59.0,76.0,62.61,60.0,61.0,62.0,61.94,62.0,338.56,2168.46,1308.11,1312.46,4.13,26.47,15.97,16.02,0.0,78.0,33.52,27.5,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-SHA512 + Serpent-AES (legacy),dict2,0.0,0.0,0.0,0.0,73.0,73.0,73.0,73.0,61.0,62.0,61.78,62.0,338.56,2186.46,2080.89,2186.46,4.13,26.69,25.4,26.69,0.0,78.0,60.17,69.0,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-SHA512 + Serpent-Twofish-AES (legacy),dict2,0.0,0.0,0.0,0.0,66.0,67.0,66.22,66.0,62.0,62.0,62.0,62.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-SHA512 + Twofish (legacy),dict2,1.0,1.0,1.0,1.0,58.0,77.0,68.41,75.0,62.0,62.0,62.0,62.0,338.56,338.56,338.56,338.56,4.13,4.13,4.13,4.13,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-SHA512 + Twofish-Serpent (legacy),dict2,0.0,0.0,0.0,0.0,73.0,74.0,73.17,73.0,62.0,62.0,62.0,62.0,338.56,2186.46,2028.12,2186.46,4.13,26.69,24.76,26.69,0.0,71.0,63.29,70.0,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-Whirlpool + AES (legacy),dict2,0.0,0.0,0.0,0.0,79.0,80.0,79.06,79.0,62.0,62.0,62.0,62.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-Whirlpool + AES-Twofish (legacy),dict2,0.0,0.0,0.0,0.0,64.0,66.0,65.11,65.0,62.0,62.0,62.0,62.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-Whirlpool + Serpent (legacy),dict2,0.0,0.0,0.0,0.0,66.0,73.0,67.11,66.0,62.0,62.0,62.0,62.0,338.56,338.56,338.56,338.56,4.13,4.13,4.13,4.13,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-Whirlpool + Serpent-AES (legacy),dict2,0.0,0.0,0.0,0.0,65.0,72.0,65.94,65.0,62.0,62.0,62.0,62.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-Whirlpool + Twofish (legacy),dict2,0.0,0.0,0.0,0.0,65.0,66.0,65.61,66.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt PBKDF2-HMAC-Whirlpool + Twofish-Serpent (legacy),dict2,0.0,0.0,0.0,0.0,64.0,67.0,65.06,65.0,62.0,62.0,62.0,62.0,339.51,339.51,339.51,339.51,4.14,4.14,4.14,4.14,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt Streebog-512 + XTS 1024 bit (legacy),dict2,0.0,0.0,0.0,0.0,68.0,70.0,68.83,69.0,61.0,62.0,61.72,62.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt Streebog-512 + XTS 1024 bit + boot-mode (legacy),dict2,0.0,0.0,0.0,0.0,70.0,71.0,70.11,70.0,62.0,62.0,62.0,62.0,338.56,2314.46,2195.95,2314.46,4.13,28.25,26.81,28.25,0.0,81.0,68.78,78.5,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt Streebog-512 + XTS 1536 bit (legacy),dict2,0.0,0.0,0.0,0.0,62.0,65.0,63.06,63.0,62.0,62.0,62.0,62.0,1303.51,1303.51,1303.51,1303.51,15.91,15.91,15.91,15.91,66.0,66.0,66.0,66.0,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt Streebog-512 + XTS 1536 bit + boot-mode (legacy),dict2,0.0,0.0,0.0,0.0,63.0,68.0,64.83,64.0,62.0,62.0,62.0,62.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt Streebog-512 + XTS 512 bit (legacy),dict2,0.0,0.0,0.0,0.0,53.0,73.0,60.94,58.5,61.0,62.0,61.22,61.0,338.56,2286.46,2223.64,2286.46,4.13,27.91,27.14,27.91,0.0,77.0,67.11,67.0,
NVIDIA GeForce RTX 2080 SUPER,VeraCrypt Streebog-512 + XTS 512 bit + boot-mode (legacy),dict2,0.0,0.0,0.0,0.0,70.0,70.0,70.0,70.0,62.0,62.0,62.0,62.0,338.56,2286.46,2136.67,2286.46,4.13,27.91,26.08,27.91,0.0,73.0,61.26,67.0,
NVIDIA GeForce RTX 2080 SUPER,VeraCryptRIPEMD160+XTS1024bit+boot-mode,dict2,1.0,1.0,1.0,1.0,57.0,77.0,62.17,59.0,60.0,60.0,60.0,60.0,338.56,2186.46,2001.73,2186.46,4.13,26.69,24.44,26.69,0.0,80.0,63.33,68.5,
NVIDIA GeForce RTX 2080 SUPER,VeraCryptRIPEMD160+XTS1024bit,dict2,0.0,0.0,0.0,0.0,57.0,77.0,71.89,76.0,61.0,62.0,61.83,62.0,338.56,2186.46,2044.36,2186.46,4.13,26.69,24.96,26.69,0.0,80.0,64.21,67.0,
NVIDIA GeForce RTX 2080 SUPER,VeraCryptRIPEMD160+XTS1536bit+boot-mode,dict2,0.0,0.0,0.0,0.0,61.0,71.0,69.44,70.0,60.0,61.0,60.06,60.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,VeraCryptRIPEMD160+XTS1536bit,dict2,0.0,0.0,0.0,0.0,68.0,71.0,69.94,70.0,62.0,62.0,62.0,62.0,,,,,,,,,,,,,
