GPU,HASH,CONFIG,SPEED_MIN,SPEED_MAX,SPEED_MEAN,SPEED_MEDIAN,UTIL_MIN,UTIL_MAX,UTIL_MEAN,UTIL_MEDIAN,TEMP_MIN,TEMP_MAX,TEMP_MEAN,TEMP_MEDIAN,MEM_USED_MIN,MEM_USED_MAX,MEM_USED_MEAN,MEM_USED_MEDIAN,MEM_UTIL_MIN,MEM_UTIL_MAX,MEM_UTIL_MEAN,MEM_UTIL_MEDIAN,BUS_UTIL_MIN,BUS_UTIL_MAX,BUS_UTIL_MEAN,BUS_UTIL_MEDIAN
NVIDIA GeForce RTX 2080 SUPER,IKE-PSK SHA1,force,43940077.0,442829498.0,409899426.59,425641539.0,58.0,90.0,85.91,90.0,67.0,86.0,83.64,85.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,iPhonepasscode(UIDkey+SystemKeybag),force,5.0,5.0,5.0,5.0,67.0,70.0,68.88,69.0,62.0,63.0,62.62,63.0,338.56,5108.46,2771.79,2782.46,4.13,62.36,33.84,33.97,0.0,70.0,30.41,1.0,
NVIDIA GeForce RTX 2080 SUPER,IPMI2RAKPHMAC-SHA1,force,400391994.0,1697934220.0,1561073699.35,1667032370.0,63.0,92.0,83.76,90.0,72.0,87.0,83.06,85.0,338.56,3344.46,2154.84,3344.46,4.13,40.83,26.3,40.83,0.0,91.0,46.93,58.0,
NVIDIA GeForce RTX 2080 SUPER,iSCSICHAPauthentication MD5(CHAP),force,149642895.0,10438678762.0,6132945084.0,7991612345.0,64.0,75.0,68.8,66.0,71.0,83.0,77.0,75.0,338.56,3344.46,1780.74,456.46,4.13,40.83,21.74,5.57,0.0,92.0,25.07,0.0,
NVIDIA GeForce RTX 2080 SUPER,iTunesbackup-10.0,force,911.0,173319.0,117086.47,171123.0,63.0,68.0,66.29,67.0,64.0,86.0,77.94,83.0,338.56,6242.46,4242.5,6242.46,4.13,76.2,51.79,76.2,0.0,63.0,35.28,53.0,
NVIDIA GeForce RTX 2080 SUPER,iTunesbackup-=10.0,force,0.0,0.0,0.0,0.0,66.0,69.0,67.38,67.0,63.0,64.0,63.75,64.0,338.56,1640.46,1007.43,456.46,4.13,20.03,12.3,5.57,0.0,70.0,31.3,11.0,
NVIDIA GeForce RTX 2080 SUPER,JavaObjecthashCode(),force,213423050.0,35878411355.0,12071397222.5,6096877242.5,47.0,63.0,57.5,60.0,68.0,71.0,69.75,70.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,JKSJavaKeyStorePrivateKeys(SHA1),force,447435730.0,7019369646.0,3769905931.5,3806409175.0,56.0,74.0,66.0,67.0,70.0,79.0,73.5,72.5,338.56,3344.46,1517.41,456.46,4.13,40.83,18.52,5.57,0.0,80.0,17.94,0.0,
NVIDIA GeForce RTX 2080 SUPER,Juniper-NetBSDsha1crypt,force,1305.0,230378.0,124023.57,207185.0,58.0,76.0,67.81,68.0,65.0,84.0,74.38,76.0,338.56,6242.46,4579.69,6242.46,4.13,76.2,55.9,76.2,0.0,67.0,34.85,52.0,
NVIDIA GeForce RTX 2080 SUPER,JuniperIVE,force,675986.0,1668444.0,1379443.75,1663102.5,61.0,94.0,83.25,92.0,70.0,86.0,81.56,85.0,338.56,4772.46,4107.47,4772.46,4.13,58.26,50.14,58.26,0.0,93.0,65.85,71.0,
NVIDIA GeForce RTX 2080 SUPER,JWT(JSONWebToken),force,341741626.0,928481034.0,858663467.11,904858042.0,64.0,90.0,84.11,89.0,74.0,88.0,84.16,86.0,338.56,3344.46,2340.5,3344.46,4.13,40.83,28.57,40.83,0.0,90.0,49.97,74.0,
NVIDIA GeForce RTX 2080 SUPER,Keccak-224,force,369278847.0,1107694465.0,1015805254.78,1071054873.0,64.0,94.0,87.83,93.5,79.0,89.0,85.89,87.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,Keccak-256,force,369547754.0,1104517711.0,1014412279.47,1064795910.0,67.0,94.0,88.88,93.0,76.0,89.0,86.0,87.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,Keccak-384,force,74023977.0,1103801096.0,996051974.17,1064951153.0,65.0,94.0,88.67,94.0,78.0,89.0,85.94,86.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,Keccak-512,force,369142186.0,1095148759.0,997549383.17,1061110788.0,59.0,94.0,85.39,94.0,76.0,90.0,86.0,86.5,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,KeePass1AES-withoutkeyfile,force,0.0,6.0,5.25,6.0,66.0,72.0,70.12,70.0,63.0,69.0,64.5,64.0,338.56,4876.46,3345.24,4876.46,4.13,59.53,40.84,59.53,0.0,76.0,37.86,53.0,
NVIDIA GeForce RTX 2080 SUPER,KeePass1Twofish-withkeyfile,force,924.0,130260.0,62447.5,92715.5,65.0,88.0,78.1,82.5,65.0,74.0,69.8,71.5,338.56,4876.46,4309.3,4876.46,4.13,59.53,52.6,59.53,0.0,95.0,70.25,73.5,
NVIDIA GeForce RTX 2080 SUPER,Keepass2AES-withkeyfile,force,1560.0,151120.0,111508.59,150325.0,65.0,87.0,80.06,86.0,65.0,79.0,73.47,76.0,338.56,4876.46,4257.74,4876.46,4.13,59.53,51.97,59.53,0.0,80.0,54.82,67.5,
NVIDIA GeForce RTX 2080 SUPER,KeePass2AES-withoutkeyfile,force,1568.0,133110.0,97443.5,132552.0,63.0,81.0,74.56,76.0,64.0,75.0,70.62,73.0,338.56,4876.46,4228.28,4876.46,4.13,59.53,51.61,59.53,0.0,81.0,56.05,67.0,
NVIDIA GeForce RTX 2080 SUPER,Kerberos5 etype17 DB,force,4630.0,1219845.0,949621.25,1190963.0,60.0,95.0,82.7,95.0,66.0,89.0,82.3,86.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,Kerberos5 etype17 Pre-Auth,force,4491.0,1215920.0,939837.42,1190468.0,61.0,95.0,82.37,95.0,65.0,89.0,82.11,85.0,338.56,5318.46,3361.93,5318.46,4.13,64.92,41.04,64.92,0.0,94.0,46.43,63.5,
NVIDIA GeForce RTX 2080 SUPER,Kerberos5 etype17 TGS-REP(AES128-CTS-HMAC-SHA1-96),force,4570.0,1221667.0,906153.37,1183293.0,62.0,95.0,80.95,95.0,66.0,90.0,81.89,86.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,Kerberos5 etype18 DB,force,2452.0,606651.0,429370.16,392760.0,58.0,96.0,78.76,74.0,65.0,89.0,81.84,84.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,Kerberos5 etype18 Pre-Auth,force,2379.0,98129.0,82150.31,97464.0,63.0,73.0,66.81,66.0,64.0,70.0,68.44,69.0,338.56,5570.46,3135.05,5570.46,4.13,68.0,38.27,68.0,0.0,75.0,34.06,49.0,
NVIDIA GeForce RTX 2080 SUPER,Kerberos5 etype18 TGS-REP(AES256-CTS-HMAC-SHA1-96),force,2347.0,101043.0,83400.19,97932.0,63.0,71.0,66.5,65.0,64.0,70.0,68.56,70.0,338.56,5570.46,3490.87,5570.46,4.13,68.0,42.61,68.0,0.0,95.0,46.19,66.0,
NVIDIA GeForce RTX 2080 SUPER,Kerberos5 etype23 AS-REP,force,472666546.0,639008466.0,611805379.3,621097783.0,44.0,93.0,85.75,92.0,64.0,86.0,81.5,84.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,Kerberos5 etype23 AS-REQPre-Auth,force,484575257.0,659609695.0,631584071.1,641413013.5,42.0,93.0,85.6,92.0,63.0,85.0,81.75,84.0,338.56,1332.46,1027.43,1332.46,4.13,16.27,12.54,16.27,0.0,93.0,54.93,84.0,
NVIDIA GeForce RTX 2080 SUPER,Kerberos5 etype23 TGS-REP,force,475088606.0,643194792.0,619930243.62,631997493.0,22.0,93.0,84.48,92.0,64.0,85.0,80.19,83.0,338.56,1332.46,925.5,1332.46,4.13,16.27,11.3,16.27,0.0,93.0,46.45,54.0,
NVIDIA GeForce RTX 2080 SUPER,KNXIPSecure-DeviceAuthenticationCode,force,2.0,2.0,2.0,2.0,62.0,64.0,62.67,63.0,62.0,62.0,62.0,62.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,LastPass+LastPasssniffed,force,2017795.0,3929619.0,3541126.33,3843082.0,57.0,92.0,83.27,91.0,78.0,89.0,85.87,87.0,338.56,5360.46,2980.88,5360.46,4.13,65.44,36.39,65.44,0.0,91.0,41.1,47.0,
NVIDIA GeForce RTX 2080 SUPER,LinuxKernelCryptoAPI(2.4),force,322630410.0,1192507995.0,1084131773.47,1149636255.0,61.0,94.0,86.71,93.0,74.0,89.0,84.71,86.0,338.56,3344.46,1886.93,1900.46,4.13,40.83,23.03,23.2,0.0,94.0,41.12,21.0,
NVIDIA GeForce RTX 2080 SUPER,LM,force,188314647.0,31090589170.0,13112132688.0,10584813467.5,55.0,61.0,58.0,58.0,73.0,77.0,75.25,75.5,338.56,3344.46,1630.48,456.46,4.13,40.83,19.9,5.57,0.0,61.0,14.92,0.0,
NVIDIA GeForce RTX 2080 SUPER,LotusNotes-Domino5,force,98237501.0,259546883.0,238628810.67,259149405.0,64.0,97.0,91.2,97.0,75.0,84.0,80.33,81.0,338.56,3344.46,2413.95,3344.46,4.13,40.83,29.47,40.83,0.0,97.0,62.21,79.0,
NVIDIA GeForce RTX 2080 SUPER,LotusNotes-Domino6,force,48479217.0,86344257.0,81399950.13,86155798.0,61.0,97.0,91.53,97.0,75.0,84.0,81.0,82.0,338.56,3344.46,2455.29,3344.46,4.13,40.83,29.97,40.83,0.0,96.0,53.78,63.0,
NVIDIA GeForce RTX 2080 SUPER,LotusNotes-Domino8,force,3858.0,122541.0,110065.31,122394.0,53.0,72.0,57.46,53.0,66.0,69.0,67.85,68.0,338.56,5108.46,3977.47,5108.46,4.13,62.36,48.55,62.36,0.0,95.0,52.1,67.0,
NVIDIA GeForce RTX 2080 SUPER,LUKS v1 RIPEMD-160 + AES,force,0.0,0.0,0.0,0.0,51.0,53.0,51.67,52.0,58.0,58.0,58.0,58.0,338.56,339.51,339.04,339.04,4.13,4.14,4.14,4.14,0.0,1.0,0.5,0.5,
NVIDIA GeForce RTX 2080 SUPER,LUKS v1 RIPEMD-160 + Serpent,force,0.0,0.0,0.0,0.0,52.0,52.0,52.0,52.0,59.0,60.0,59.25,59.0,338.56,339.51,339.04,339.04,4.13,4.14,4.14,4.14,0.0,1.0,0.5,0.5,
NVIDIA GeForce RTX 2080 SUPER,LUKS v1 RIPEMD-160 + Twofish,force,1.0,1.0,1.0,1.0,52.0,53.0,52.44,52.0,59.0,60.0,59.78,60.0,338.56,339.51,339.04,339.04,4.13,4.14,4.14,4.14,0.0,1.0,0.5,0.5,
NVIDIA GeForce RTX 2080 SUPER,LUKS v1 SHA-1 + AES,force,3.0,3.0,3.0,3.0,62.0,66.0,63.56,63.0,59.0,60.0,59.78,60.0,338.56,339.51,339.04,339.04,4.13,4.14,4.14,4.14,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 2080 SUPER,LUKS v1 SHA-1 + Serpent,force,1.0,1.0,1.0,1.0,63.0,67.0,64.88,65.0,58.0,59.0,58.75,59.0,338.56,339.51,339.04,339.04,4.13,4.14,4.14,4.14,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 2080 SUPER,LUKS v1 SHA-1 + Twofish,force,1.0,1.0,1.0,1.0,64.0,69.0,66.5,67.0,58.0,59.0,58.75,59.0,338.56,339.51,339.04,339.04,4.13,4.14,4.14,4.14,0.0,1.0,0.5,0.5,
NVIDIA GeForce RTX 2080 SUPER,LUKS v1 SHA-256 + AES,force,1.0,1.0,1.0,1.0,59.0,61.0,59.62,59.5,59.0,59.0,59.0,59.0,338.56,339.51,339.04,339.04,4.13,4.14,4.14,4.14,0.0,1.0,0.5,0.5,
NVIDIA GeForce RTX 2080 SUPER,LUKS v1 SHA-256 + Serpent,force,0.0,0.0,0.0,0.0,59.0,61.0,60.22,60.0,58.0,59.0,58.78,59.0,338.56,339.51,339.04,339.04,4.13,4.14,4.14,4.14,0.0,1.0,0.5,0.5,
NVIDIA GeForce RTX 2080 SUPER,LUKS v1 SHA-256 + Twofish,force,1.0,1.0,1.0,1.0,61.0,64.0,63.12,63.0,60.0,60.0,60.0,60.0,338.56,339.51,339.04,339.04,4.13,4.14,4.14,4.14,0.0,1.0,0.5,0.5,
NVIDIA GeForce RTX 2080 SUPER,LUKS v1 SHA-512 + AES,force,1.0,1.0,1.0,1.0,67.0,75.0,71.56,73.0,58.0,59.0,58.33,58.0,338.56,339.51,339.04,339.04,4.13,4.14,4.14,4.14,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 2080 SUPER,LUKS v1 SHA-512 + Serpent,force,1.0,1.0,1.0,1.0,67.0,74.0,71.38,71.5,57.0,58.0,57.25,57.0,338.56,339.51,339.04,339.04,4.13,4.14,4.14,4.14,0.0,0.0,0.0,0.0,
NVIDIA GeForce RTX 2080 SUPER,LUKS v1 SHA-512 + Twofish,force,1.0,1.0,1.0,1.0,65.0,76.0,69.89,70.0,59.0,60.0,59.67,60.0,338.56,339.51,339.04,339.04,4.13,4.14,4.14,4.14,0.0,1.0,0.5,0.5,
NVIDIA GeForce RTX 2080 SUPER,MD4,force,139576734.0,19736524595.0,11164130026.8,14765412953.0,58.0,78.0,67.6,64.0,72.0,85.0,78.6,78.0,338.56,3344.46,2121.56,3344.46,4.13,40.83,25.9,40.83,0.0,77.0,28.83,21.0,
NVIDIA GeForce RTX 2080 SUPER,md5($pass.$salt),force,219817924.0,9594515202.0,4901395385.2,5878813825.0,59.0,68.0,62.4,63.0,67.0,75.0,69.2,67.0,338.56,3344.46,1762.32,456.46,4.13,40.83,21.51,5.57,0.0,66.0,23.15,1.0,
NVIDIA GeForce RTX 2080 SUPER,md5($salt.$pass),force,528873205.0,13488738606.0,7725545887.0,11134335455.0,63.0,77.0,66.2,64.0,70.0,76.0,73.2,75.0,338.56,3344.46,1747.84,456.46,4.13,40.83,21.34,5.57,0.0,70.0,22.91,0.0,
NVIDIA GeForce RTX 2080 SUPER,md5($salt.$pass.$salt),force,145612846.0,11150497223.0,6857065362.67,8719238627.5,59.0,77.0,73.33,76.0,71.0,81.0,77.83,80.0,338.56,3344.46,1771.32,456.46,4.13,40.83,21.62,5.57,0.0,81.0,28.69,1.0,
NVIDIA GeForce RTX 2080 SUPER,md5($salt.md5($pass)),force,175338958.0,6754694129.0,3517127973.75,3569239404.0,57.0,75.0,67.25,68.5,70.0,80.0,73.75,72.5,338.56,3344.46,1762.32,456.46,4.13,40.83,21.51,5.57,0.0,87.0,29.54,1.0,
NVIDIA GeForce RTX 2080 SUPER,md5($salt.md5($pass.$salt)),force,392482157.0,6544227974.0,3566798386.75,3665241708.0,58.0,80.0,67.5,66.0,72.0,80.0,75.5,75.0,338.56,3344.46,1540.17,456.46,4.13,40.83,18.8,5.57,0.0,74.0,22.85,0.0,
NVIDIA GeForce RTX 2080 SUPER,md5($salt.md5($salt.$pass)),force,581874358.0,6753439844.0,4696234597.0,6212476822.5,57.0,90.0,74.17,75.5,69.0,84.0,77.33,78.5,338.56,3344.46,1780.74,456.46,4.13,40.83,21.74,5.57,0.0,87.0,27.6,0.0,
NVIDIA GeForce RTX 2080 SUPER,md5($salt.sha1($salt.$pass)),force,318881747.0,4591446752.0,3645115468.78,4496756646.0,58.0,93.0,82.11,88.0,73.0,86.0,81.56,85.0,338.56,3344.46,1738.47,456.46,4.13,40.83,21.22,5.57,0.0,94.0,34.1,11.5,
NVIDIA GeForce RTX 2080 SUPER,md5($salt.utf16le($pass)),force,335048183.0,13326219995.0,7605181030.4,10891884891.0,55.0,76.0,62.4,63.0,70.0,76.0,73.4,75.0,338.56,3344.46,1747.84,456.46,4.13,40.83,21.34,5.57,0.0,91.0,21.45,0.0,
NVIDIA GeForce RTX 2080 SUPER,md5(md5($pass)),force,206442477.0,6680412267.0,3963509777.83,4350889869.5,58.0,76.0,65.67,63.0,68.0,81.0,73.17,70.0,338.56,3344.46,1762.32,456.46,4.13,40.83,21.51,5.57,0.0,73.0,28.77,0.0,
NVIDIA GeForce RTX 2080 SUPER,md5(md5($pass).md5($salt)),force,683572086.0,6439267075.0,3533343546.25,3505267512.0,62.0,79.0,69.75,69.0,74.0,80.0,75.5,74.0,338.56,3344.46,1871.14,1900.46,4.13,40.83,22.84,23.2,0.0,92.0,27.58,12.5,
NVIDIA GeForce RTX 2080 SUPER,md5(md5(md5($pass))),force,25394096.0,5012852720.0,2691955972.43,3531112790.0,57.0,88.0,66.86,63.0,69.0,82.0,74.0,72.0,338.56,3344.46,1875.33,1900.46,4.13,40.83,22.89,23.2,0.0,88.0,31.36,20.5,
NVIDIA GeForce RTX 2080 SUPER,md5(sha1($pass)),force,544185416.0,5539067193.0,3671296589.6,5124654974.0,63.0,93.0,72.0,64.0,72.0,83.0,77.8,78.0,338.56,3344.46,1973.27,3344.46,4.13,40.83,24.09,40.83,0.0,92.0,39.53,46.0,
NVIDIA GeForce RTX 2080 SUPER,md5(sha1($pass).$salt),force,459891572.0,3935346488.0,2877505234.83,3691353555.0,64.0,95.0,82.0,80.0,74.0,86.0,80.33,80.0,338.56,3344.46,1588.21,456.46,4.13,40.83,19.39,5.57,0.0,94.0,33.0,0.0,
NVIDIA GeForce RTX 2080 SUPER,md5(sha1($pass).md5($pass).sha1($pass)),force,452382903.0,3110205564.0,2673955893.45,3046728405.0,57.0,91.0,83.09,91.0,74.0,89.0,83.82,85.0,338.56,3344.46,1588.21,456.46,4.13,40.83,19.39,5.57,0.0,85.0,29.6,1.0,
NVIDIA GeForce RTX 2080 SUPER,md5(sha1($salt).md5($pass)),force,0.0,6299443919.0,2578931559.4,1681215834.0,62.0,78.0,66.0,64.0,76.0,83.0,78.0,76.0,338.56,3344.46,1716.31,971.46,4.13,40.83,20.95,11.86,0.0,80.0,27.58,4.5,
NVIDIA GeForce RTX 2080 SUPER,md5(strtoupper(md5($pass))),force,196650645.0,6640926453.0,3153750186.25,2888711823.5,59.0,76.0,64.25,61.0,70.0,79.0,72.5,70.5,338.56,3344.46,1875.33,1900.46,4.13,40.83,22.89,23.2,0.0,85.0,29.93,26.0,
NVIDIA GeForce RTX 2080 SUPER,md5(utf16le($pass)),force,174989988.0,14431067948.0,6370068772.75,5437108577.5,59.0,79.0,67.5,66.0,70.0,78.0,73.0,72.0,338.56,3344.46,1737.21,456.46,4.13,40.83,21.21,5.57,0.0,79.0,27.91,15.0,
NVIDIA GeForce RTX 2080 SUPER,md5(utf16le($pass).$salt),force,217019303.0,12056391100.0,6385719373.5,6589841665.5,63.0,92.0,74.0,73.5,69.0,79.0,72.83,71.0,338.56,3344.46,1993.47,3344.46,4.13,40.83,24.33,40.83,0.0,77.0,31.23,8.0,
NVIDIA GeForce RTX 2080 SUPER,MD5,force,141777492.0,15631919244.0,9010242395.2,12136130549.0,59.0,94.0,70.6,70.0,71.0,81.0,75.8,74.0,338.56,3344.46,1871.14,1900.46,4.13,40.83,22.84,23.2,0.0,71.0,31.42,25.0,
NVIDIA GeForce RTX 2080 SUPER,md5crypt MD5(Unix) Cisco-IOS$1$(MD5),force,755503.0,1669999.0,1391716.19,1666244.5,63.0,93.0,81.88,92.0,69.0,86.0,80.56,85.0,338.56,4772.46,3218.43,4772.46,4.13,58.26,39.29,58.26,0.0,93.0,47.89,62.0,
NVIDIA GeForce RTX 2080 SUPER,MetaMaskWallet,force,201876.0,204644.0,202990.0,202883.0,93.0,93.0,93.0,93.0,85.0,87.0,86.0,86.0,338.56,6368.46,3542.04,6368.46,4.13,77.74,43.24,77.74,0.0,92.0,45.19,34.0,
NVIDIA GeForce RTX 2080 SUPER,MongoDBServerKeySCRAM-SHA-1,force,1940.0,497078.0,341281.52,369491.0,57.0,95.0,79.48,74.0,64.0,88.0,80.96,84.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,MongoDBServerKeySCRAM-SHA-256,force,10.0,88759.0,33154.78,9409.5,58.0,70.0,63.38,63.0,64.0,84.0,70.66,65.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,Mozillakey3.db,force,55814642.0,147620355.0,140238072.93,147049085.0,60.0,93.0,85.93,93.0,65.0,76.0,72.4,73.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,Mozillakey4.db,force,17.0,7479.0,4691.22,7357.0,58.0,66.0,61.78,62.0,62.0,67.0,63.06,63.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,MS-AzureSyncPBKDF2-HMAC-SHA256,force,8720023.0,17463522.0,15509934.35,15791291.0,69.0,93.0,88.35,93.0,76.0,89.0,84.8,86.0,338.56,6368.46,4415.4,6368.46,4.13,77.74,53.9,77.74,0.0,93.0,54.45,91.0,
NVIDIA GeForce RTX 2080 SUPER,MSOffice2007,force,21.0,168910.0,98667.3,154150.0,55.0,78.0,69.6,71.0,62.0,86.0,76.2,82.0,338.56,4794.46,3450.67,4794.46,4.13,58.53,42.12,58.53,0.0,59.0,24.92,34.0,
NVIDIA GeForce RTX 2080 SUPER,MSOffice2010,force,11.0,80073.0,37160.54,14154.0,64.0,74.0,68.21,67.0,63.0,86.0,73.36,68.0,338.56,4794.46,2806.65,4794.46,4.13,58.53,34.26,58.53,0.0,50.0,22.0,34.5,
NVIDIA GeForce RTX 2080 SUPER,MSOffice2013,force,0.0,1.0,0.25,0.0,66.0,68.0,66.88,67.0,62.0,62.0,62.0,62.0,338.56,1384.46,892.51,456.46,4.13,16.9,10.89,5.57,0.0,69.0,26.96,0.0,
NVIDIA GeForce RTX 2080 SUPER,MSOffice2016-SheetProtection,force,1.0,1.0,1.0,1.0,65.0,69.0,67.12,67.0,63.0,63.0,63.0,63.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,MultiBitClassic.key(MD5),force,284779081.0,490099736.0,463331804.78,468682689.0,63.0,95.0,90.09,94.0,74.0,86.0,83.96,85.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,MultiBitClassic.wallet(scrypt),force,1.0,1.0,1.0,1.0,98.0,98.0,98.0,98.0,61.0,62.0,61.86,62.0,338.56,6792.46,3257.34,456.46,4.13,82.92,39.76,5.57,0.0,98.0,40.13,0.0,
NVIDIA GeForce RTX 2080 SUPER,MultiBitHD(scrypt),force,1.0,1.0,1.0,1.0,98.0,98.0,98.0,98.0,63.0,64.0,63.5,63.5,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,MurmurHash,force,313558583.0,41190663526.0,17954212685.5,15156314316.5,45.0,50.0,47.5,47.5,69.0,71.0,69.5,69.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,MurmurHash3,force,357641007.0,44321294227.0,18025407948.5,13711348280.0,35.0,55.0,45.0,45.0,67.0,68.0,67.25,67.0,338.56,3344.46,1380.04,456.46,4.13,40.83,16.85,5.57,0.0,55.0,16.22,1.0,
NVIDIA GeForce RTX 2080 SUPER,MySQL323,force,544472218.0,56218515768.0,23844281591.0,19307069189.0,45.0,56.0,50.5,50.5,62.0,66.0,64.25,64.5,338.56,3344.46,764.32,456.46,4.13,40.83,9.33,5.57,0.0,56.0,5.56,0.0,
NVIDIA GeForce RTX 2080 SUPER,MySQL4.1-MySQL5,force,336764459.0,4565630100.0,3628235442.33,4291497211.0,64.0,94.0,82.11,89.0,68.0,85.0,78.78,79.0,338.56,3344.46,1724.33,843.46,4.13,40.83,21.05,10.3,0.0,94.0,34.07,18.0,
NVIDIA GeForce RTX 2080 SUPER,MySQLCRAM(SHA1),force,267189344.0,2812223375.0,2390590170.82,2740271179.0,60.0,93.0,84.73,92.0,72.0,86.0,82.27,85.0,338.56,3344.46,1455.18,456.46,4.13,40.83,17.76,5.57,0.0,93.0,25.47,0.0,
NVIDIA GeForce RTX 2080 SUPER,NetNTLMv1-NetNTLMv1+ESS,force,759630252.0,19243904225.0,8840856007.75,7679944777.0,66.0,94.0,74.0,68.0,72.0,81.0,76.0,75.5,338.56,3344.46,1540.17,456.46,4.13,40.83,18.8,5.57,0.0,77.0,25.92,0.0,
NVIDIA GeForce RTX 2080 SUPER,NetNTLMv2,force,249080372.0,1897334363.0,1689598655.33,1851400233.0,58.0,89.0,81.87,89.0,73.0,87.0,83.53,85.0,338.56,3344.46,1794.83,456.46,4.13,40.83,21.91,5.57,0.0,92.0,34.94,17.0,
NVIDIA GeForce RTX 2080 SUPER,NTLM,force,760588977.0,19256628407.0,9250051037.0,8491493382.0,57.0,78.0,69.0,70.5,72.0,82.0,76.0,75.0,338.56,3344.46,1876.98,1900.46,4.13,40.83,22.91,23.2,0.0,67.0,24.6,2.0,
NVIDIA GeForce RTX 2080 SUPER,OpenCart,force,93949340.0,1789708313.0,1494732699.22,1773150472.0,60.0,90.0,78.22,90.0,72.0,86.0,80.89,81.0,338.56,3344.46,2224.66,3344.46,4.13,40.83,27.16,40.83,0.0,90.0,46.15,65.5,
NVIDIA GeForce RTX 2080 SUPER,OpenDocumentFormat(ODF)1.1(SHA-1 Blowfish),force,619452.0,1201098.0,1020710.06,1197300.5,52.0,96.0,83.25,96.0,70.0,82.0,77.06,79.5,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,OpenDocumentFormat(ODF)1.2(SHA-256 AES),force,2.0,2.0,2.0,2.0,64.0,68.0,66.0,66.0,63.0,63.0,63.0,63.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,OpenEdgeProgressEncode,force,36471270.0,66366542.0,62584030.12,65936636.0,72.0,98.0,93.38,98.0,66.0,69.0,68.06,68.5,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,OracleH-Type(Oracle7+),force,214064718.0,691804991.0,560187588.1,553364617.5,58.0,93.0,82.5,90.0,69.0,83.0,78.9,81.0,338.56,3344.46,2268.1,3344.46,4.13,40.83,27.69,40.83,0.0,93.0,43.42,53.0,
NVIDIA GeForce RTX 2080 SUPER,OracleT-Type(Oracle12+),force,21.0,134299.0,73669.19,131474.0,63.0,79.0,71.0,69.0,62.0,85.0,74.1,79.0,338.56,6704.46,4552.24,6704.46,4.13,81.84,55.57,81.84,0.0,74.0,42.57,65.0,
NVIDIA GeForce RTX 2080 SUPER,OracleTransportationManagement(SHA256),force,3107922.0,4353431.0,4130795.38,4293087.0,73.0,95.0,90.08,94.0,77.0,88.0,85.08,86.0,338.56,4856.46,3082.39,4856.46,4.13,59.28,37.63,59.28,0.0,95.0,48.52,65.0,
NVIDIA GeForce RTX 2080 SUPER,Password Safe v2,force,824592.0,843452.0,838160.07,841949.0,84.0,95.0,93.33,95.0,68.0,70.0,69.33,70.0,338.56,4256.46,3382.15,4256.46,4.13,51.96,41.29,51.96,0.0,94.0,62.64,93.0,
NVIDIA GeForce RTX 2080 SUPER,Password Safe v3,force,1491380.0,2139878.0,1978443.79,2104974.0,67.0,95.0,87.5,94.0,77.0,87.0,83.57,85.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,PBKDF2-HMAC-MD5,force,2866259.0,11845951.0,10201680.5,10817946.0,37.0,94.0,85.42,89.0,67.0,88.0,84.0,86.0,338.56,6200.46,4269.04,6200.46,4.13,75.69,52.11,75.69,0.0,79.0,47.9,60.0,
NVIDIA GeForce RTX 2080 SUPER,PBKDF2-HMAC-SHA1,force,2964692.0,4880210.0,4532249.46,4783699.0,66.0,94.0,88.69,94.0,76.0,88.0,85.15,86.0,338.56,6242.46,4219.73,6242.46,4.13,76.2,51.51,76.2,0.0,94.0,48.48,60.0,
