GPU,HASH,CONFIG,SPEED_MIN,SPEED_MAX,SPEED_MEAN,SPEED_MEDIAN,UTIL_MIN,UTIL_MAX,UTIL_MEAN,UTIL_MEDIAN,TEMP_MIN,TEMP_MAX,TEMP_MEAN,TEMP_MEDIAN,MEM_USED_MIN,MEM_USED_MAX,MEM_USED_MEAN,MEM_USED_MEDIAN,MEM_UTIL_MIN,MEM_UTIL_MAX,MEM_UTIL_MEAN,MEM_UTIL_MEDIAN,BUS_UTIL_MIN,BUS_UTIL_MAX,BUS_UTIL_MEAN,BUS_UTIL_MEDIAN
NVIDIA GeForce RTX 2080 SUPER,PKZIP(Compressed),dict4,154773641.0,161861453.0,157931287.0,157545027.0,37.0,46.0,40.25,39.0,76.0,77.0,76.25,76.0,338.56,4852.46,3159.87,4852.46,4.13,59.23,38.57,59.23,0.0,56.0,32.25,47.0,
NVIDIA GeForce RTX 2080 SUPER,PKZIP(CompressedMulti-File),dict4,327796513.0,327796513.0,327796513.0,327796513.0,44.0,44.0,44.0,44.0,76.0,76.0,76.0,76.0,338.56,4860.46,3353.32,4860.46,4.13,59.33,40.93,59.33,0.0,44.0,26.0,34.0,
NVIDIA GeForce RTX 2080 SUPER,PKZIP(MixedMulti-File),dict4,320686939.0,320686939.0,320686939.0,320686939.0,43.0,43.0,43.0,43.0,76.0,76.0,76.0,76.0,338.56,4860.46,3353.32,4860.46,4.13,59.33,40.93,59.33,0.0,44.0,24.67,30.5,
NVIDIA GeForce RTX 2080 SUPER,PKZIP(MixedMulti-FileChecksum-Only),dict4,339619547.0,339619547.0,339619547.0,339619547.0,32.0,32.0,32.0,32.0,70.0,70.0,70.0,70.0,338.56,2078.46,1333.06,2078.46,4.13,25.37,16.27,25.37,0.0,40.0,17.29,14.0,
NVIDIA GeForce RTX 2080 SUPER,PKZIP(Uncompressed),dict4,173390759.0,176507795.0,175371688.0,176216510.0,33.0,36.0,34.67,35.0,72.0,73.0,72.67,73.0,338.56,2070.46,1422.12,2070.46,4.13,25.27,17.36,25.27,0.0,42.0,22.0,26.5,
NVIDIA GeForce RTX 2080 SUPER,PKZIPMasterKey,dict4,350397127.0,350397127.0,350397127.0,350397127.0,32.0,32.0,32.0,32.0,74.0,74.0,74.0,74.0,338.56,2070.46,1493.32,2070.46,4.13,25.27,18.23,25.27,0.0,30.0,17.5,23.0,
NVIDIA GeForce RTX 2080 SUPER,Plaintext,dict4,365582640.0,365582640.0,365582640.0,365582640.0,31.0,31.0,31.0,31.0,66.0,66.0,66.0,66.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,PostgreSQLCRAM(MD5),dict4,340428456.0,340428456.0,340428456.0,340428456.0,35.0,35.0,35.0,35.0,76.0,76.0,76.0,76.0,338.56,2070.46,1328.49,2070.46,4.13,25.27,16.22,25.27,0.0,39.0,18.14,22.0,
NVIDIA GeForce RTX 2080 SUPER,PostgreSQLSCRAM-SHA-256,dict4,456543.0,487243.0,466066.39,463460.5,91.0,92.0,91.56,92.0,87.0,89.0,87.72,88.0,338.56,5294.46,4648.86,5294.46,4.13,64.63,56.75,64.63,0.0,92.0,77.26,92.0,
NVIDIA GeForce RTX 2080 SUPER,PrestaShop,dict4,336953001.0,336953001.0,336953001.0,336953001.0,34.0,34.0,34.0,34.0,79.0,79.0,79.0,79.0,338.56,2070.46,1328.49,2070.46,4.13,25.27,16.22,25.27,0.0,45.0,17.14,9.0,
NVIDIA GeForce RTX 2080 SUPER,Pythonpasslibpbkdf2-sha1,dict4,33410.0,34322.0,33690.47,33616.0,95.0,95.0,95.0,95.0,88.0,89.0,88.06,88.0,338.56,6176.46,5668.86,6176.46,4.13,75.4,69.2,75.4,0.0,96.0,83.48,95.0,
NVIDIA GeForce RTX 2080 SUPER,Pythonpasslibpbkdf2-sha256,dict4,60938.0,63209.0,61846.56,62174.0,92.0,92.0,92.0,92.0,87.0,89.0,88.0,88.0,338.56,6302.46,5760.33,6302.46,4.13,76.93,70.32,76.93,0.0,93.0,79.36,92.0,
NVIDIA GeForce RTX 2080 SUPER,Pythonpasslibpbkdf2-sha512,dict4,26420.0,27193.0,26682.33,26556.0,94.0,94.0,94.0,94.0,88.0,89.0,88.06,88.0,338.56,6638.46,5817.21,6638.46,4.13,81.04,71.01,81.04,0.0,94.0,80.43,94.0,
NVIDIA GeForce RTX 2080 SUPER,PythonWerkzeugMD5(HMAC-MD5(key=$salt)),dict4,352779736.0,352779736.0,352779736.0,352779736.0,30.0,30.0,30.0,30.0,67.0,67.0,67.0,67.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,QNX-etc-shadow(MD5),dict4,10028246.0,10681567.0,10297748.89,10279124.0,80.0,94.0,92.11,93.0,86.0,89.0,86.94,87.0,338.56,5064.46,4448.12,5064.46,4.13,61.82,54.3,61.82,0.0,96.0,81.0,96.0,
NVIDIA GeForce RTX 2080 SUPER,QNX-etc-shadow(SHA256),dict4,4115599.0,4389296.0,4242658.06,4256295.0,97.0,98.0,97.12,97.0,86.0,89.0,86.94,87.0,338.56,5148.46,4547.26,5148.46,4.13,62.85,55.51,62.85,0.0,99.0,81.08,98.0,
NVIDIA GeForce RTX 2080 SUPER,QNX-etc-shadow(SHA512),dict4,1821224.0,1989111.0,1905863.61,1915765.5,97.0,98.0,97.44,97.0,85.0,86.0,85.78,86.0,338.56,5714.46,5013.73,5714.46,4.13,69.76,61.2,69.76,0.0,98.0,79.91,97.0,
NVIDIA GeForce RTX 2080 SUPER,RACF,dict4,225513349.0,225513349.0,225513349.0,225513349.0,21.0,21.0,21.0,21.0,66.0,66.0,66.0,66.0,338.56,2070.46,1377.89,2070.46,4.13,25.27,16.82,25.27,0.0,25.0,13.6,21.0,
NVIDIA GeForce RTX 2080 SUPER,Radmin2,dict4,356282270.0,356282270.0,356282270.0,356282270.0,31.0,31.0,31.0,31.0,68.0,68.0,68.0,68.0,338.56,2070.46,1493.32,2070.46,4.13,25.27,18.23,25.27,0.0,30.0,18.5,25.0,
NVIDIA GeForce RTX 2080 SUPER,Radmin3,dict4,1032759.0,1074060.0,1047392.0,1043273.5,88.0,93.0,88.67,88.0,86.0,89.0,87.28,87.0,338.56,2122.46,1879.29,2122.46,4.13,25.91,22.94,25.91,0.0,93.0,70.45,88.0,
NVIDIA GeForce RTX 2080 SUPER,RAR3-hp,dict4,11188.0,11840.0,11663.29,11783.0,99.0,100.0,99.5,99.5,86.0,87.0,86.07,86.0,338.56,6198.46,5466.05,6198.46,4.13,75.66,66.72,75.66,0.0,100.0,82.96,99.0,
NVIDIA GeForce RTX 2080 SUPER,RAR3-p(Compressed),dict4,9783.0,9842.0,9801.6,9791.0,54.0,100.0,84.73,99.0,82.0,86.0,85.53,86.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,RAR3-p(Uncompressed),dict4,11148.0,11897.0,11666.25,11763.0,99.0,100.0,99.5,99.5,86.0,87.0,86.5,86.5,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,RAR5,dict4,56444.0,57811.0,56865.78,56982.0,92.0,92.0,92.0,92.0,87.0,89.0,88.06,88.0,338.56,6302.46,5524.64,6302.46,4.13,76.93,67.44,76.93,0.0,92.0,77.87,92.0,
NVIDIA GeForce RTX 2080 SUPER,RedHat389-DSLDAP(PBKDF2-HMAC-SHA256),dict4,221095.0,229410.0,223688.22,222645.5,92.0,92.0,92.0,92.0,87.0,88.0,87.67,88.0,338.56,6302.46,5524.64,6302.46,4.13,76.93,67.44,76.93,0.0,92.0,77.61,92.0,
NVIDIA GeForce RTX 2080 SUPER,RIPEMD-160,dict4,341368857.0,341368857.0,341368857.0,341368857.0,31.0,31.0,31.0,31.0,71.0,71.0,71.0,71.0,338.56,2070.46,1204.83,1204.99,4.13,25.27,14.71,14.71,0.0,36.0,20.17,25.0,
NVIDIA GeForce RTX 2080 SUPER,RSA-DSA-EC-OpenSSHPrivateKeys($0$),dict4,99753625.0,100558514.0,100195244.38,100268087.0,41.0,44.0,42.38,42.5,79.0,80.0,79.25,79.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,RSA-DSA-EC-OpenSSHPrivateKeys($1 $3$),dict4,192868210.0,196049183.0,194624617.67,194956460.0,42.0,43.0,42.33,42.0,76.0,76.0,76.0,76.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,RSA-DSA-EC-OpenSSHPrivateKeys($4$),dict4,91141786.0,97138929.0,93312284.22,92822503.0,33.0,36.0,34.22,34.0,64.0,67.0,65.78,66.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,RSA-DSA-EC-OpenSSHPrivateKeys($5$),dict4,92730343.0,94512760.0,93617745.12,93641656.5,33.0,40.0,35.5,34.5,66.0,70.0,67.38,67.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,RSA-DSA-EC-OpenSSHPrivateKeys($6$),dict4,185804210.0,192124071.0,188908134.33,188796122.0,33.0,35.0,33.67,33.0,69.0,70.0,69.33,69.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,RubyonRailsRestful-Authentication,dict4,7070791.0,8756496.0,7707968.67,7516869.5,22.0,38.0,31.0,33.5,60.0,69.0,62.5,61.0,338.56,2072.46,1846.38,2072.46,4.13,25.3,22.54,25.3,0.0,58.0,47.04,55.0,
NVIDIA GeForce RTX 2080 SUPER,RubyonRailsRestfulAuth(oneround nositekey),dict4,182590746.0,183547942.0,183211996.33,183497301.0,35.0,36.0,35.67,36.0,72.0,74.0,73.0,73.0,338.56,2070.46,1422.35,2070.46,4.13,25.27,17.36,25.27,0.0,37.0,21.88,26.0,
NVIDIA GeForce RTX 2080 SUPER,SamsungAndroidPassword-PIN,dict4,3510794.0,4519780.0,3885104.72,3861330.0,93.0,97.0,95.28,95.5,84.0,90.0,87.06,87.0,338.56,4728.46,4129.92,4728.46,4.13,57.72,50.41,57.72,0.0,96.0,75.82,94.0,
NVIDIA GeForce RTX 2080 SUPER,SAPCODVNB(BCODE),dict4,281794597.0,281794597.0,281794597.0,281794597.0,15.0,15.0,15.0,15.0,70.0,70.0,70.0,70.0,338.56,3278.46,1808.83,1808.99,4.13,40.02,22.08,22.08,0.0,41.0,11.33,6.5,
NVIDIA GeForce RTX 2080 SUPER,SAPCODVNB(BCODE)fromRFC_READ_TABLE,dict4,286916998.0,292651245.0,289784121.5,289784121.5,16.0,16.0,16.0,16.0,67.0,67.0,67.0,67.0,338.56,3278.46,2319.77,3278.46,4.13,40.02,28.32,40.02,0.0,29.0,13.71,15.0,
NVIDIA GeForce RTX 2080 SUPER,SAPCODVNF-G(PASSCODE),dict4,373845880.0,373845880.0,373845880.0,373845880.0,33.0,33.0,33.0,33.0,79.0,79.0,79.0,79.0,338.56,3278.46,2102.69,3278.46,4.13,40.02,25.67,40.02,0.0,46.0,16.6,1.0,
NVIDIA GeForce RTX 2080 SUPER,SAPCODVNF-G(PASSCODE)fromRFC_READ_TABLE,dict4,379338534.0,379338534.0,379338534.0,379338534.0,37.0,37.0,37.0,37.0,75.0,75.0,75.0,75.0,338.56,3278.46,2298.65,3278.46,4.13,40.02,28.06,40.02,0.0,39.0,21.83,27.0,
NVIDIA GeForce RTX 2080 SUPER,scrypt,dict4,316430.0,393896.0,357473.24,359016.0,53.0,78.0,57.06,53.0,81.0,83.0,81.47,81.0,338.56,660.46,616.65,660.46,4.13,8.06,7.53,8.06,0.0,78.0,57.91,68.5,
NVIDIA GeForce RTX 2080 SUPER,SecureZIPAES-128,dict4,178931021.0,182006005.0,180606250.33,180881725.0,45.0,45.0,45.0,45.0,74.0,75.0,74.33,74.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,SecureZIPAES-192,dict4,94853622.0,99298014.0,97298997.12,97839026.5,33.0,37.0,34.75,35.0,65.0,70.0,67.25,67.5,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,SecureZIPAES-256,dict4,93605067.0,96988390.0,94456127.25,93953277.0,32.0,40.0,36.12,35.5,66.0,70.0,67.88,67.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,sha1($pass.$salt),dict4,328638550.0,328638550.0,328638550.0,328638550.0,34.0,34.0,34.0,34.0,69.0,69.0,69.0,69.0,338.56,2070.46,1206.32,1209.46,4.13,25.27,14.73,14.76,0.0,38.0,22.0,29.5,
NVIDIA GeForce RTX 2080 SUPER,sha1($salt.$pass),dict4,346194875.0,346194875.0,346194875.0,346194875.0,36.0,36.0,36.0,36.0,67.0,67.0,67.0,67.0,338.56,2070.46,1206.32,1209.46,4.13,25.27,14.73,14.76,0.0,41.0,15.17,8.0,
NVIDIA GeForce RTX 2080 SUPER,sha1($salt.$pass.$salt),dict4,210152055.0,210944964.0,210548509.5,210548509.5,28.0,28.0,28.0,28.0,64.0,64.0,64.0,64.0,338.56,2070.46,1494.65,2070.46,4.13,25.27,18.25,25.27,0.0,40.0,23.83,32.0,
NVIDIA GeForce RTX 2080 SUPER,sha1($salt.sha1($pass)),dict4,190748057.0,194543974.0,192744560.67,192941651.0,31.0,34.0,33.0,34.0,65.0,65.0,65.0,65.0,338.56,2070.46,1422.35,2070.46,4.13,25.27,17.36,25.27,0.0,41.0,26.88,30.5,
NVIDIA GeForce RTX 2080 SUPER,sha1($salt.sha1($pass.$salt)),dict4,194037692.0,199589078.0,197027492.33,197455707.0,33.0,34.0,33.67,34.0,73.0,74.0,73.33,73.0,,,,,,,,,,,,,
NVIDIA GeForce RTX 2080 SUPER,sha1($salt.sha1(utf16le($username).'-'.utf16le($pass))),dict4,217329403.0,220482736.0,218906069.5,218906069.5,55.0,58.0,56.5,56.5,82.0,84.0,83.0,83.0,338.56,2070.46,1494.81,2070.46,4.13,25.27,18.25,25.27,0.0,42.0,29.89,39.0,
NVIDIA GeForce RTX 2080 SUPER,sha1($salt.utf16le($pass)),dict4,190645499.0,193560503.0,192451704.67,193149112.0,37.0,37.0,37.0,37.0,64.0,65.0,64.67,65.0,338.56,2070.46,1575.77,2070.46,4.13,25.27,19.24,25.27,0.0,42.0,21.43,33.0,
NVIDIA GeForce RTX 2080 SUPER,sha1($salt1.$pass.$salt2),dict4,151927657.0,155950031.0,153783539.0,153628234.0,48.0,53.0,50.75,51.0,82.0,82.0,82.0,82.0,338.56,2070.46,1494.26,2070.46,4.13,25.27,18.24,25.27,0.0,55.0,33.0,49.0,
NVIDIA GeForce RTX 2080 SUPER,sha1(CX),dict4,7033486.0,9424035.0,8051364.17,7825647.5,14.0,37.0,29.83,34.0,57.0,65.0,59.56,58.5,338.56,2070.46,1844.64,2070.46,4.13,25.27,22.52,25.27,0.0,56.0,44.78,53.0,
NVIDIA GeForce RTX 2080 SUPER,sha1(md5($pass)),dict4,335210772.0,335210772.0,335210772.0,335210772.0,31.0,31.0,31.0,31.0,67.0,67.0,67.0,67.0,338.56,2070.46,1205.83,1207.99,4.13,25.27,14.72,14.75,0.0,33.0,20.67,29.0,
NVIDIA GeForce RTX 2080 SUPER,sha1(md5($pass.$salt)),dict4,316629955.0,316629955.0,316629955.0,316629955.0,35.0,35.0,35.0,35.0,76.0,76.0,76.0,76.0,338.56,2070.46,1422.35,2070.46,4.13,25.27,17.36,25.27,0.0,31.0,17.88,24.0,
NVIDIA GeForce RTX 2080 SUPER,sha1(md5(md5($pass))),dict4,219227072.0,224017306.0,221622189.0,221622189.0,25.0,27.0,26.0,26.0,71.0,72.0,71.5,71.5,338.56,2070.46,1421.24,2070.46,4.13,25.27,17.35,25.27,0.0,26.0,17.62,24.0,
NVIDIA GeForce RTX 2080 SUPER,sha1(sha1($pass)),dict4,330259118.0,330259118.0,330259118.0,330259118.0,37.0,37.0,37.0,37.0,72.0,72.0,72.0,72.0,338.56,2070.46,1422.35,2070.46,4.13,25.27,17.36,25.27,0.0,35.0,17.62,24.5,
NVIDIA GeForce RTX 2080 SUPER,sha1(sha1($pass).$salt),dict4,200407305.0,205570387.0,202794695.67,202406395.0,29.0,30.0,29.67,30.0,65.0,65.0,65.0,65.0,338.56,2070.46,1577.62,2070.46,4.13,25.27,19.26,25.27,0.0,29.0,19.57,26.0,
NVIDIA GeForce RTX 2080 SUPER,sha1(sha1($salt.$pass.$salt)),dict4,187066507.0,190785753.0,188697999.0,188241737.0,33.0,38.0,35.0,34.0,67.0,67.0,67.0,67.0,338.56,2070.46,1422.35,2070.46,4.13,25.27,17.36,25.27,0.0,36.0,22.25,26.5,
NVIDIA GeForce RTX 2080 SUPER,sha1(utf16le($pass)),dict4,201018244.0,206808640.0,203607848.0,202996660.0,29.0,30.0,29.67,30.0,63.0,63.0,63.0,63.0,338.56,2070.46,1421.12,2070.46,4.13,25.27,17.35,25.27,0.0,34.0,20.0,26.0,
NVIDIA GeForce RTX 2080 SUPER,sha1(utf16le($pass).$salt),dict4,184947313.0,192878241.0,188856628.67,188744332.0,35.0,37.0,35.67,35.0,64.0,64.0,64.0,64.0,338.56,2070.46,1422.24,2070.46,4.13,25.27,17.36,25.27,0.0,35.0,24.62,32.5,
NVIDIA GeForce RTX 2080 SUPER,SHA1,dict4,344336962.0,344336962.0,344336962.0,344336962.0,30.0,30.0,30.0,30.0,65.0,65.0,65.0,65.0,338.56,2070.46,1328.49,2070.46,4.13,25.27,16.22,25.27,0.0,31.0,11.0,5.0,
NVIDIA GeForce RTX 2080 SUPER,SHA2-224,dict4,336506555.0,336506555.0,336506555.0,336506555.0,37.0,37.0,37.0,37.0,73.0,73.0,73.0,73.0,338.56,2070.46,1328.49,2070.46,4.13,25.27,16.22,25.27,0.0,36.0,18.29,27.0,
NVIDIA GeForce RTX 2080 SUPER,SHA2-256,dict4,221123330.0,225148272.0,223135801.0,223135801.0,25.0,26.0,25.5,25.5,64.0,65.0,64.5,64.5,338.56,2070.46,1421.24,2070.46,4.13,25.27,17.35,25.27,0.0,31.0,13.75,15.0,
NVIDIA GeForce RTX 2080 SUPER,SHA2-384,dict4,294529569.0,294529569.0,294529569.0,294529569.0,48.0,48.0,48.0,48.0,82.0,82.0,82.0,82.0,338.56,2070.46,1219.99,1250.46,4.13,25.27,14.89,15.26,0.0,49.0,28.5,38.0,
NVIDIA GeForce RTX 2080 SUPER,SHA2-512,dict4,294498564.0,294498564.0,294498564.0,294498564.0,46.0,46.0,46.0,46.0,75.0,75.0,75.0,75.0,338.56,2070.46,1097.06,450.46,4.13,25.27,13.39,5.5,0.0,53.0,20.0,5.0,
NVIDIA GeForce RTX 2080 SUPER,sha256($pass.$salt),dict4,200550570.0,205975403.0,203014988.67,202518993.0,27.0,32.0,28.67,27.0,64.0,64.0,64.0,64.0,338.56,2070.46,1421.24,2070.46,4.13,25.27,17.35,25.27,0.0,32.0,20.38,26.5,
NVIDIA GeForce RTX 2080 SUPER,sha256($salt.$pass),dict4,205068890.0,209599687.0,207160162.0,206811909.0,28.0,28.0,28.0,28.0,64.0,64.0,64.0,64.0,338.56,2070.46,1421.24,2070.46,4.13,25.27,17.35,25.27,0.0,36.0,15.62,14.5,
NVIDIA GeForce RTX 2080 SUPER,sha256($salt.$pass.$salt),dict4,185508202.0,189319028.0,187067553.0,186375429.0,34.0,34.0,34.0,34.0,72.0,72.0,72.0,72.0,338.56,2070.46,1755.66,2070.46,4.13,25.27,21.43,25.27,0.0,32.0,20.82,24.0,
NVIDIA GeForce RTX 2080 SUPER,sha256($salt.sha256($pass)),dict4,182618796.0,186072602.0,184207000.67,183929604.0,44.0,45.0,44.67,45.0,82.0,83.0,82.33,82.0,338.56,2070.46,1637.6,2070.46,4.13,25.27,19.99,25.27,0.0,50.0,28.25,36.0,
NVIDIA GeForce RTX 2080 SUPER,sha256($salt.sha256_bin($pass)),dict4,4.0,187510791.0,139768101.0,185780804.5,44.0,9.269771356270099e+57,2.3174428390675248e+57,46.0,3.0,77.0,58.5,77.0,338.56,2070.46,1423.35,2070.46,4.13,25.27,17.37,25.27,0.0,46.0,31.88,41.5,
NVIDIA GeForce RTX 2080 SUPER,sha256($salt.utf16le($pass)),dict4,167990170.0,169367292.0,168590836.75,168502942.5,43.0,47.0,45.0,45.0,70.0,71.0,70.75,71.0,338.56,2070.46,1493.37,2070.46,4.13,25.27,18.23,25.27,0.0,48.0,27.67,42.0,
NVIDIA GeForce RTX 2080 SUPER,sha256(md5($pass)),dict4,1.0,217902355.0,144182260.67,214644426.0,1.0,27.0,17.67,25.0,71.0,196.0,112.67,71.0,338.56,2070.46,1421.24,2070.46,4.13,25.27,17.35,25.27,0.0,27.0,17.75,24.0,
NVIDIA GeForce RTX 2080 SUPER,sha256(sha256($pass).$salt),dict4,187272160.0,190755014.0,188716517.33,188122378.0,43.0,44.0,43.33,43.0,83.0,84.0,83.33,83.0,338.56,2070.46,1421.24,2070.46,4.13,25.27,17.35,25.27,0.0,44.0,30.0,38.5,
NVIDIA GeForce RTX 2080 SUPER,sha256(sha256_bin($pass)),dict4,192306422.0,195614647.0,193581930.0,192824721.0,33.0,34.0,33.33,33.0,68.0,68.0,68.0,68.0,338.56,2070.46,1423.24,2070.46,4.13,25.27,17.37,25.27,1.0,35.0,21.88,23.0,
NVIDIA GeForce RTX 2080 SUPER,sha256(utf16le($pass)),dict4,633.0,274277197.0,137138915.0,137138915.0,49.0,82.0,65.5,65.5,70.0,353300.0,176685.0,176685.0,338.56,2070.46,1345.2,2070.46,4.13,25.27,16.42,25.27,0.0,49.0,21.14,5.0,
NVIDIA GeForce RTX 2080 SUPER,sha256(utf16le($pass).$salt),dict4,165792027.0,168783351.0,167478505.75,167669322.5,41.0,45.0,43.5,44.0,70.0,71.0,70.75,71.0,338.56,2070.46,1421.24,2070.46,4.13,25.27,17.35,25.27,0.0,46.0,30.75,39.5,
NVIDIA GeForce RTX 2080 SUPER,sha256crypt$5$ SHA256(Unix),dict4,102929.0,115228.0,106979.78,105677.5,95.0,96.0,95.28,95.0,86.0,89.0,87.11,87.0,338.56,7230.46,6331.91,7230.46,4.13,88.26,77.29,88.26,0.0,96.0,78.48,95.0,
NVIDIA GeForce RTX 2080 SUPER,SHA3-224,dict4,146066696.0,154953853.0,151234110.8,152342620.0,17.0,25.0,20.0,19.0,63.0,67.0,65.0,65.0,338.56,3278.46,2298.65,3278.46,4.13,40.02,28.06,40.02,0.0,49.0,24.5,30.0,
NVIDIA GeForce RTX 2080 SUPER,SHA3-256,dict4,358297594.0,358297594.0,358297594.0,358297594.0,41.0,41.0,41.0,41.0,75.0,75.0,75.0,75.0,338.56,3278.46,2298.65,3278.46,4.13,40.02,28.06,40.02,0.0,50.0,18.5,9.5,
NVIDIA GeForce RTX 2080 SUPER,SHA3-384,dict4,353137357.0,353137357.0,353137357.0,353137357.0,36.0,36.0,36.0,36.0,76.0,76.0,76.0,76.0,338.56,3278.46,2298.65,3278.46,4.13,40.02,28.06,40.02,0.0,41.0,24.33,32.0,
NVIDIA GeForce RTX 2080 SUPER,SHA3-512,dict4,353512650.0,353512650.0,353512650.0,353512650.0,36.0,36.0,36.0,36.0,77.0,77.0,77.0,77.0,338.56,3278.46,1827.99,1866.46,4.13,40.02,22.31,22.78,0.0,52.0,23.83,24.5,
NVIDIA GeForce RTX 2080 SUPER,sha384($pass.$salt),dict4,30420347.0,38603316.0,34022301.33,33312009.0,11.0,33.0,25.89,30.0,61.0,68.0,62.61,61.5,338.56,2070.46,1823.14,2070.46,4.13,25.27,22.26,25.27,0.0,38.0,26.67,32.0,
NVIDIA GeForce RTX 2080 SUPER,sha384($salt.$pass),dict4,176775451.0,179994441.0,178765132.67,179525506.0,33.0,38.0,35.67,36.0,67.0,67.0,67.0,67.0,338.56,2070.46,1421.24,2070.46,4.13,25.27,17.35,25.27,0.0,39.0,26.5,33.0,
NVIDIA GeForce RTX 2080 SUPER,sha384($salt.utf16le($pass)),dict4,94532614.0,102347462.0,97218735.88,96197769.5,31.0,36.0,33.12,33.0,64.0,71.0,66.75,66.0,338.56,2070.46,1670.94,2070.46,4.13,25.27,20.4,25.27,0.0,39.0,26.0,31.0,
NVIDIA GeForce RTX 2080 SUPER,sha384(utf16le($pass)),dict4,101043339.0,107828157.0,104768253.86,105668078.0,27.0,35.0,30.14,29.0,62.0,66.0,64.29,64.0,338.56,2070.46,1781.89,2070.46,4.13,25.27,21.75,25.27,0.0,33.0,24.25,28.0,
NVIDIA GeForce RTX 2080 SUPER,sha384(utf16le($pass).$salt),dict4,94499250.0,99000037.0,96677622.38,96405778.5,30.0,38.0,33.88,34.0,64.0,69.0,66.62,67.0,338.56,2070.46,1670.94,2070.46,4.13,25.27,20.4,25.27,0.0,36.0,26.46,32.0,
NVIDIA GeForce RTX 2080 SUPER,sha512($pass.$salt),dict4,30182864.0,38616687.0,33810435.61,33128793.0,11.0,34.0,26.72,30.5,58.0,64.0,59.33,58.5,338.56,2070.46,1834.79,2070.46,4.13,25.27,22.4,25.27,0.0,37.0,26.23,29.0,
NVIDIA GeForce RTX 2080 SUPER,sha512($salt.$pass),dict4,183243511.0,186501820.0,185329811.33,186244103.0,35.0,40.0,38.33,40.0,64.0,66.0,65.0,65.0,338.56,2070.46,1421.24,2070.46,4.13,25.27,17.35,25.27,0.0,36.0,21.62,26.0,
NVIDIA GeForce RTX 2080 SUPER,sha512($salt.utf16le($pass)),dict4,94716890.0,99086063.0,97355028.62,97664413.5,31.0,36.0,33.0,33.0,62.0,68.0,64.88,64.5,338.56,2070.46,1671.55,2070.46,4.13,25.27,20.4,25.27,0.0,38.0,28.23,32.0,
NVIDIA GeForce RTX 2080 SUPER,sha512(utf16le($pass)),dict4,102291098.0,109229976.0,105081392.14,105075091.0,27.0,35.0,30.71,30.0,60.0,63.0,61.71,61.0,338.56,2070.46,1671.63,2070.46,4.13,25.27,20.41,25.27,0.0,34.0,24.0,28.0,
NVIDIA GeForce RTX 2080 SUPER,sha512(utf16le($pass).$salt),dict4,95325141.0,99788973.0,97181256.38,97146267.5,31.0,35.0,32.75,33.0,63.0,67.0,64.75,64.5,338.56,2070.46,1672.24,2070.46,4.13,25.27,20.41,25.27,0.0,37.0,27.62,32.0,
NVIDIA GeForce RTX 2080 SUPER,sha512crypt$6$ SHA512(Unix),dict4,49331.0,59701.0,52570.06,50711.0,90.0,95.0,92.33,92.0,82.0,87.0,84.17,84.0,338.56,1930.46,1785.79,1930.46,4.13,23.57,21.8,23.57,0.0,95.0,82.14,92.0,
NVIDIA GeForce RTX 2080 SUPER,SIPdigestauthentication(MD5),dict4,311797513.0,311797513.0,311797513.0,311797513.0,34.0,34.0,34.0,34.0,78.0,78.0,78.0,78.0,338.56,2070.46,1577.05,2070.46,4.13,25.27,19.25,25.27,0.0,28.0,17.86,23.0,
NVIDIA GeForce RTX 2080 SUPER,SNMPv3HMAC-MD5-96-HMAC-SHA1-968,dict4,70008.0,71001.0,70484.53,70561.0,98.0,98.0,98.0,98.0,85.0,89.0,87.06,87.0,338.56,6910.46,6053.34,6910.46,4.13,84.36,73.89,84.36,0.0,99.0,80.17,98.0,
NVIDIA GeForce RTX 2080 SUPER,SNMPv3HMAC-MD5-968,dict4,143704.0,145646.0,144534.78,144599.0,98.0,98.0,98.0,98.0,86.0,88.0,86.61,86.5,338.56,7052.46,6436.55,7052.46,4.13,86.09,78.57,86.09,0.0,98.0,85.83,98.0,
NVIDIA GeForce RTX 2080 SUPER,SNMPv3HMAC-SHA1-968,dict4,136989.0,140417.0,138444.33,138003.0,96.0,97.0,96.78,97.0,87.0,88.0,87.17,87.0,338.56,7058.46,5890.64,7058.46,4.13,86.16,71.91,86.16,0.0,97.0,80.0,97.0,
